word,C20 Literature vs. C20 Philosophy,C20 Literature vs. C21 Literature,C20 Literature vs. C21 Philosophy,C20 Philosophy vs. C21 Literature,C20 Philosophy vs. C21 Philosophy,C21 Literature vs. C21 Philosophy,wordset
constant,-0.010660008504627071,0.07097594715922868,0.10989849157927581,0.07757547422247674,0.11738298646223505,0.03468074288583783,top
therefore,-0.011933253333157538,0.20915762419987902,0.05839838834543745,0.21690570790978655,0.07109703693707213,-0.15083683993620578,top
clear,-0.012450392464208914,0.08983190196249943,-0.004697609498035046,0.0972287838002999,0.0072070038620204195,-0.08956448831105783,top
showing,-0.01259311895483207,0.08031922168709513,-0.0510709307579031,0.08302360869979322,-0.038638555588685584,-0.12837388150425263,top
error,-0.01518229421314461,0.4562175547091062,0.06155190583517799,0.47746561571323887,0.07653809238874776,-0.40724334947808843,top
leads,-0.016631055488183537,0.021495681929837723,-0.030322054428535975,0.043610875913251905,-0.012416559301774396,-0.059485814161165856,top
show,-0.017468878399875945,0.2327757381081829,-0.07543758089195714,0.25051911441326213,-0.057969210083725034,-0.30598195914097054,top
effects,-0.017545313632989088,-0.22059513291031846,-0.17451866148573097,-0.19266099297705674,-0.15621037629715875,0.040454738775226075,top
initial,-0.01807593583850046,0.046460060089576975,-0.18367438673363098,0.06494151948360737,-0.1655984508951307,-0.22934469109793865,top
instances,-0.018450650997773342,0.20981720327933007,-0.07076726543768769,0.23184773064202585,-0.052972291599988765,-0.2935914541573118,top
forces,-0.020111405928887036,-0.10059483413982924,0.20503247055064763,-0.07492807264544493,0.22498726071365513,0.30242937341469517,top
extent,-0.02078887339041607,-0.005586923496988725,0.02365695233167719,0.017209075821717285,0.04487342753243617,0.03725496140488603,top
always,-0.021100001631588445,-0.06140863781456156,0.1174038881112058,-0.03695444784127388,0.13927245184730191,0.178011021471207,top
nevertheless,-0.02143946718479377,0.026238260299210336,-0.028578794920086643,0.0482834271814531,-0.007039112774280978,-0.05585847897702521,top
feeling,-0.022207839481791072,0.019216601366574725,0.3390275145489695,0.0443094347234651,0.36229401092223606,0.3126478283402157,top
demands,-0.023403686712597214,-0.13545002652133306,0.0070650005889420905,-0.1144763694406492,0.026520015186425386,0.14278306655843517,top
reply,-0.023475718477710513,0.11939979427438523,-0.02200389525016217,0.13944126897240502,0.0016810785913297494,-0.13955697453781163,top
belong,-0.023533756329003418,0.09606655964191861,0.0853169537543553,0.1137646962178716,0.10899446886556635,-0.00477435033216389,top
effort,-0.023936299316452584,0.04043287135724788,0.46615197613217957,0.04446848890609751,0.49018545772668654,0.4319799686550689,top
representation,-0.02583831712985851,-0.34450087111713684,-0.3458313030105985,-0.3250020491765283,-0.3207201351732358,0.0017627454151981211,top
opposed,-0.027343845739203308,-0.05785063035631174,0.0019502855443047098,-0.033034515724098115,0.030072659404273866,0.06620608981839739,top
observed,-0.02769280366600753,0.1655261248046939,0.07828587325875801,0.1954976582698375,0.10570909270680445,-0.08009603353815636,top
mind,-0.027757898962912666,0.1546958193560452,0.17194001730730507,0.1881930586880891,0.19996867730039328,0.014270553841277596,top
section,-0.0294538512274562,-0.014069150406968337,-0.35803302865642406,0.009459749496558298,-0.3267135774146451,-0.3356010718067773,top
people,-0.02994259586459936,-0.24651439885209409,-0.04668145873073571,-0.21473758624021805,-0.016542685236900546,0.20242946175959153,top
apart,-0.03183065858536015,0.007155928161596501,0.1862116189946549,0.03674011121759211,0.21768569197697615,0.17546437777386667,top
briefly,-0.031897094348831236,0.09864568019925213,-0.03526466008959188,0.1247495964106198,-0.003392708677913506,-0.12848535412572631,top
change,-0.033864220361447324,-0.004898210750658278,-0.05163212540533446,0.033090217675006355,-0.01741495388320379,-0.04397349804610296,top
include,-0.034123422586332094,-0.17946562931984253,-0.18508803761355283,-0.1560598511334228,-0.15055728360448306,0.004548169262746276,top
precise,-0.036388047502085484,0.12425715009128069,-0.15678543963615793,0.1550858270369709,-0.12058194547910012,-0.2785307258964187,top
occur,-0.03741421495601597,0.36140435762172524,0.010910726904139752,0.40043671739767706,0.04833630609322491,-0.3514854700290986,top
granted,-0.03744335777299417,0.07882093550254622,0.07875409850079469,0.11535156522389635,0.11605920237620766,0.007695588673768192,top
reach,-0.0381408637201078,-0.1374656917492568,0.027704260079422543,-0.10670457219270034,0.06214361426830817,0.16485208730968703,top
allows,-0.039592503161344654,-0.37282867704387757,-0.4478444183806108,-0.34159334988291445,-0.41055157505580353,-0.07613603509645932,top
follow,-0.03976995859555243,0.1530062345262575,0.008909821216524012,0.19556958337918062,0.049498987230186586,-0.14589832642017547,top
speaking,-0.03998982739503941,-0.04727846018777627,0.03587684987329404,-0.0075810261221203835,0.07598588992313182,0.08877551850523725,top
good,-0.04043681045911116,0.1750465334202261,0.023979507963012243,0.20845613597994442,0.06433677758795185,-0.14712167802328185,top
extended,-0.04052662726543265,-0.11143687890770139,-0.27953985307932167,-0.07505966264556883,-0.23897966079357577,-0.16681067238408903,top
surely,-0.04177183954233072,0.2251938176774642,0.12578906573553483,0.263821838045046,0.16831196054267147,-0.09063656024317611,top
ends,-0.04180599664492031,-0.011407198985853882,0.24441825561479147,0.0311401563314938,0.28604961114589256,0.26489840435273704,top
context,-0.0421944123038345,-0.26248075464730264,-0.28473579635000007,-0.21403766880186834,-0.2426639867522762,-0.028739599665805967,top
shall,-0.042369892487664325,0.3303589527356094,0.3187376532227374,0.3722893838808437,0.35985920966104384,-0.017166340718454114,top
important,-0.043125368379987816,-0.015366908313859045,-0.011664295510310223,0.029724824847710683,0.03212625603054402,0.005323126874312504,top
world,-0.04334093091591874,-0.21422915672180196,-0.05711437895681781,-0.17031865968167842,-0.014065983266158667,0.16065066500237457,top
measure,-0.04383646032665896,0.12340844701114007,-0.15922844863350302,0.16502075654700363,-0.11552537190776334,-0.2925463592523662,top
connection,-0.04417818914490556,0.05522462067296229,-0.006242220557182832,0.10804164229042237,0.03753421724536587,-0.06869117841690645,top
establish,-0.044250326161065806,0.04285471187910798,-0.08958197813748103,0.08859561074623015,-0.045029135337229895,-0.12641092001632673,top
parts,-0.04559011006725617,0.13241424085724848,-0.1818507480898359,0.1788113381435475,-0.1349851837012824,-0.31740371709058757,top
tendency,-0.046321444499629556,0.049672668019149636,0.30985421193349394,0.10014175820324812,0.35593654672507435,0.2626035634723313,top
latter,-0.04711753442411605,0.27985168217914397,-0.0023419653804271517,0.32440182719316424,0.04439656286612252,-0.28205353896410973,top
points,-0.047290689028487855,0.07609109543060544,0.07436172960960566,0.12775019415613004,0.12231143437946582,0.0005161287828001509,top
recognition,-0.04831234480815975,-0.20903778090573255,0.11896667535867599,-0.15935791910237043,0.1669056409164721,0.3227256397104707,top
equally,-0.04974022339203283,-0.0010647342280872209,0.001971819809771069,0.04160242912145267,0.05128009792435086,0.00324723988527229,top
precisely,-0.05000722028511103,-0.18850663566785397,-0.12268738823095159,-0.1379103127117586,-0.07237735380287016,0.0666532962912551,top
instance,-0.050219993234449534,-0.0002863319867636397,-0.2173084126863255,0.05229825512265572,-0.16776254753260195,-0.22569456960056394,top
moment,-0.050234138190145286,-0.09708781896341992,0.45404639312764405,-0.035438829130431636,0.5046114125073686,0.5489918134648706,top
elements,-0.051557966772894835,0.04406078381918744,0.04283251316033776,0.09696622834970074,0.09460938760092515,-0.004677393194224656,top
description,-0.053619504322428325,0.18696542171716338,0.20526705273670645,0.24634552828165082,0.2587402361275706,0.019523033415422875,top
seriously,-0.05364902512823712,0.06304373117832643,-0.04091029851110232,0.10981518614286878,0.01209938492450866,-0.10700132986605954,top
lead,-0.05399696584625642,0.025703882804155267,-0.07269264172568955,0.07528028363446294,-0.01866027276350666,-0.09718806946737048,top
similarly,-0.05507081397634245,-0.09137527229768205,-0.1568423009374058,-0.03893054644850827,-0.10158791799472024,-0.06974842408752033,top
follows,-0.055425195374021914,0.2603016941613716,-0.1946005995466912,0.31602827470953,-0.13928642482764872,-0.4538831311390831,top
based,-0.05559524095858815,-0.04199726588250136,-0.1839532838445962,0.019368635005597993,-0.1280317937154723,-0.14364658147789316,top
concerns,-0.05633698524807469,-0.2811318058767783,-0.32517758255745277,-0.22359158348646424,-0.2671909530316909,-0.04205817376159853,top
produce,-0.056467720314144855,-0.18086909019977482,-0.052299024804637904,-0.12254326454259336,0.0046317232009382946,0.13005059000928773,top
completely,-0.05683263836329191,0.10867734328683992,0.04079484008909968,0.1644728478417436,0.09887575143806002,-0.06683640758160488,top
expresses,-0.060006077547491515,0.032603762303647366,-0.12245658671741201,0.08780313686336438,-0.0615997185874342,-0.1534445730735826,top
speak,-0.06226881231229226,-0.13352573449279437,0.18653877257617707,-0.07349697952665678,0.24945919571416467,0.3219694207537977,top
concerned,-0.06270478454890362,0.14714982124889192,0.1641539051477952,0.2180343051130218,0.22683695087740677,0.007861178008313426,top
proper,-0.06660469689814251,0.1753715709685381,-0.11837663303033798,0.2325558459591845,-0.052005587256544306,-0.28969950281534146,top
exactly,-0.06664310143570785,0.06001019130658996,-0.24926066772904418,0.13318290292502366,-0.1829631279631967,-0.30704713362674707,top
expressed,-0.06960083730852419,0.16389913935745976,-0.014782284862012893,0.23453614903705103,0.05393010105018761,-0.17894662256233543,top
every,-0.06993879515389531,0.06891609041487182,-0.009061291940972691,0.13816375448631374,0.06070188319402465,-0.07628441689006259,top
everything,-0.07005108362805279,-0.1438702259035818,-0.009399133938324757,-0.07601789920599654,0.06015676931574272,0.13877099425311448,top
know,-0.07053415982375058,0.05928806813108083,-0.11683133488577013,0.12696594716218693,-0.04721007462337504,-0.17077120294799603,top
virtue,-0.07348498560953463,0.10585452746998847,-0.28338492098505075,0.1793678950225397,-0.21017893050462802,-0.3895081821735024,top
consequently,-0.07473563208243046,0.18764667535260995,-0.032739661203467066,0.2765012845762599,0.04241494617024371,-0.23320448059170665,top
expression,-0.07595012919421108,0.11818423047238939,0.1934568642277161,0.19493291357579945,0.26919091004914664,0.07242204306207362,top
consideration,-0.07651855039191381,0.19142328031340955,-0.015056953764973256,0.274112201825513,0.060584773404999334,-0.2133527222849062,top
perfectly,-0.07682015747604638,0.21460468684060788,-0.12375648514408932,0.2920006275353977,-0.049044930414558104,-0.3389960096999831,top
normal,-0.0770951221983441,0.30907348985454075,-0.06732692345215241,0.38219184219133867,0.010612207496791306,-0.37518244165389525,top
directly,-0.07973278516259824,-0.004858359446493491,-0.08897666078982422,0.07453448471086858,-0.008756517201992418,-0.08167712915109875,top
former,-0.07989950686787149,0.04240658963697618,-0.024927521397268667,0.1190497134476363,0.054685082417989056,-0.06473459346703901,top
research,-0.07991273691362896,-0.500327904816837,-0.47744103788607684,-0.4234732454090907,-0.39789217741170674,0.028133202459308455,top
able,-0.08231655670963545,-0.059277553748985974,-0.13903091521746833,0.037261527094414756,-0.05633448196330758,-0.09186385746140184,top
members,-0.08301905066543802,-0.22842508512916915,-0.08356276074570627,-0.1516021457270132,-0.0015770110728744033,0.14372107474042173,top
mode,-0.08314058233985727,-0.18365193883052192,0.16457047314698572,-0.09980120818330947,0.24782744168618612,0.3477548591327307,top
concerning,-0.08321038742852031,0.3038221333134548,-0.08607116226565023,0.38500471277105863,-0.0031260690940153333,-0.3903821816844991,top
conclusion,-0.08441705526162924,0.3482112737067904,-0.0981439759233886,0.4288611376486821,-0.013618638067361329,-0.4406023841135233,top
otherwise,-0.08593143160268621,-0.041984056235400614,-0.15344474351018783,0.04555748976399942,-0.06770041107613853,-0.10488079830893197,top
assumed,-0.08641795835178487,0.10030161333017976,-0.05136288290400383,0.17918000175531174,0.03579072439281452,-0.15303247524343083,top
fixed,-0.0871444860522134,0.03935719229363453,-0.24256512542839279,0.11986858348719734,-0.15344192412077653,-0.28114745129612806,top
direct,-0.08725201194822382,0.07069372305642564,0.007242169158621696,0.1583072997383974,0.09446961366555146,-0.06391758694251214,top
useful,-0.08869504225014965,-0.11445614974928578,-0.12679733130720872,-0.024096069008562395,-0.038810427531097036,-0.011765435920370458,top
limited,-0.09086823398362162,-0.13289624591824176,-0.031631433658690325,-0.043033688208595766,0.05904073278905317,0.1023712158297303,top
ideas,-0.09151013468362579,0.01403562994074943,0.23845250625689612,0.10431612132482783,0.33037875153168483,0.22413487977625,top
regarded,-0.09173327041009535,0.3027466239016932,0.2641167986849476,0.3932903903399001,0.35663203743315985,-0.03708416019161865,top
imagine,-0.09411460545260442,-0.2505985363362057,-0.2992913858899816,-0.15988554408329222,-0.20728056279469748,-0.039374865099627655,top
step,-0.09421880731398423,0.018751191589665917,-0.21646377756105495,0.11599379594520791,-0.12150765464981977,-0.23606808029094564,top
cause,-0.09437141480606742,0.23980603453927024,0.0018768210294203842,0.33543092728782775,0.09635256989913335,-0.2410806666099214,top
merely,-0.09476420545417659,0.14733328243129284,0.022750231051151485,0.2407032120613474,0.11700968611472645,-0.1256280084817988,top
trying,-0.096153765002059,-0.11106400512560169,-0.058214686984896624,-0.0333469227077055,0.038657059116582515,0.0587833681606355,top
recognize,-0.09631964884039176,-0.12946352210071355,0.010496994932328342,-0.03729550547614529,0.10870737014016943,0.14053273299182822,top
distinguished,-0.09669617283360218,0.10654007182992709,0.1200742185077658,0.2211481271849242,0.21761605541724255,-0.009984957763563895,top
concern,-0.09694450934297046,-0.07047837819251941,-0.09565576198811801,0.03270575493032332,0.0017347582627729244,-0.029491274221887628,top
issues,-0.0991926471966722,-0.32769206502131987,-0.2616734586719748,-0.22691857093953038,-0.1604787825817571,0.06499104561578996,top
available,-0.09942904429363812,-0.21685310957568743,-0.31319295834969973,-0.12377972907718385,-0.21361606282747667,-0.08551831491268287,top
explicit,-0.10151165954914818,-0.05783191168251113,-0.2006840134717446,0.0434014861332735,-0.09825694670965027,-0.1390087195912133,top
proposed,-0.1039947294131798,0.0743077280377962,-0.2653609667148587,0.19058500191880717,-0.16119558396837919,-0.3540161202515389,top
stated,-0.10529079726813584,0.3446853672896557,0.17987263598556025,0.45354247323276176,0.28560097751948654,-0.16757756682192065,top
meaning,-0.1053956526455159,0.1397295971129399,0.1802796808555589,0.24424529031299763,0.28653731864034787,0.04129367588553184,top
information,-0.10739235033177966,-0.02074808213032429,-0.4612129667527402,0.09403757110497685,-0.3548067114870075,-0.4460168435829026,top
according,-0.10795394202643323,0.03867563172770383,-0.30637984206914054,0.15042094446298207,-0.19983463896314813,-0.35056922180985906,top
crucial,-0.10812562721554703,-0.3344115447750509,-0.30534477976905056,-0.23960858651031827,-0.19721252982785734,0.03286100134090412,top
ground,-0.10944093234374733,-0.09655237168572765,-0.15662206127651107,0.014858000242769575,-0.048016374948457466,-0.05857942658883167,top
self,-0.10964430011470251,-0.27393963150384276,0.16396043749118253,-0.15666178567794284,0.27277205716373837,0.43465967330771327,top
regard,-0.10987326164667366,0.1939188994762626,-0.0006904030179555692,0.303212498480729,0.10918689135070499,-0.1949128421223751,top
immediate,-0.10998833035475584,0.07180200987699008,0.11600084795888395,0.17199465681969975,0.22568036090301616,0.043993081611865985,top
internal,-0.11115557624969137,-0.06380366486601946,-0.18546690226337023,0.06605325197892824,-0.0753581924354518,-0.13598750757586195,top
identify,-0.11140534081608675,-0.18337826324532056,-0.3136943622444086,-0.08269702713619234,-0.20362932131489286,-0.12082444416613265,top
potential,-0.11140665491830704,-0.5299337146006722,-0.3802592108634987,-0.4130096164676588,-0.26822642105655303,0.14831171358062142,top
related,-0.11292855492267828,0.03205937321672606,-0.17641980577405317,0.13045582725521243,-0.0662955794920547,-0.20529815196584622,top
either,-0.11420500739594806,0.13282550333621918,-0.08014345999056298,0.24445592905550756,0.033850419272868006,-0.20968171084091658,top
seeing,-0.11477859545387437,-0.117901174630188,-0.10599538898649405,-0.022874295214274993,0.00893136180025604,0.013005116209690184,top
real,-0.11723462999864648,0.025141501189851555,0.12788481145852035,0.13655900045260463,0.2457411927336421,0.10640630475571951,top
account,-0.11763600233157373,0.023425210498250505,-0.430781479968375,0.14389700702273978,-0.3131545077899509,-0.458420555484631,top
supposed,-0.11786455031415491,0.11334229926240481,-0.1114030693794331,0.2379898210607845,0.0072855062787824144,-0.23012127341511898,top
kind,-0.11790962532987966,-0.03086701423488879,-0.1269210531703234,0.06496707258182521,-0.009422190817756313,-0.094939044695262,top
ideal,-0.12242760015765085,0.13350098534297927,0.16539843327389606,0.2501088282402181,0.2873264936770958,0.03449257037803717,top
task,-0.12305350630023834,-0.05180706978915341,-0.12418287644423007,0.06936790995718196,0.0006095105640899479,-0.06649799541032111,top
linguistic,-0.1232619224747434,-0.24629823343976537,-0.12353739718571459,-0.13158652587773828,0.002259795383641558,0.12683445108684765,top
start,-0.12333910888833252,-0.19426404748923623,-0.278398764263544,-0.07392967431350599,-0.15551339966670583,-0.08189173411764075,top
believe,-0.12345668161694298,0.22395464097817272,-0.2640717068108674,0.34715406360893486,-0.14175858823433254,-0.48545328554125433,top
unique,-0.12402823431160792,0.009839634619468924,-0.013506901783013744,0.13606500629496926,0.11083426695925168,-0.023820878131011212,top
impossible,-0.12576499201114086,0.13844458881163496,0.0696406216513925,0.2821028666461142,0.19513624449662406,-0.0769325838517134,top
understand,-0.12577778026805544,-0.15837633061796716,-0.16902466404865138,-0.03583247424333472,-0.04242733715689557,-0.007965621283256428,top
actually,-0.1258601509925321,0.024342917402865122,-0.17437706120224264,0.1489931144188207,-0.048183593201530664,-0.19586282408564473,top
thought,-0.12819165157486856,0.027072590531014084,-0.04058050696270682,0.15602058628810633,0.08746221202166636,-0.06783701428531841,top
needed,-0.12957072744028286,-0.042110935059923464,-0.2314682510442483,0.0744844015716432,-0.10166219721718057,-0.17969087899217137,top
free,-0.129745718026688,-0.07476808582886438,-0.10429429250636613,0.06006821605446047,0.02552921829445593,-0.03249815101116223,top
special,-0.13036247005277296,0.09998236066033643,-0.12277248778603254,0.2287465015519952,0.006784371767184167,-0.22150297605739783,top
conflict,-0.13101403363964967,-0.036746663918101295,0.06198854408170461,0.08863176160288286,0.19209643195443454,0.09767111876543995,top
contrary,-0.1311108181175512,0.04103704493313238,-0.04443028731940228,0.17117048967933943,0.08635380209277502,-0.0897268707618243,top
conclude,-0.13152489322155908,0.17540283227489387,-0.279174314660863,0.2979189401109163,-0.14836208804397238,-0.4479969179042253,top
amount,-0.1318330500220368,0.16934183211878429,-0.22345190977304252,0.3009359559350745,-0.09118564461250514,-0.40298431255193795,top
ones,-0.13230081636523117,-0.13772082445002462,-0.2400305470289077,0.0005892342315071426,-0.1076882940105522,-0.10989588824206843,top
open,-0.13252550491426726,-0.13332028744701677,-0.17401635517864,-0.021315254286598938,-0.0401772353776377,-0.03760406902307735,top
regarding,-0.1329521764660246,-0.080803239903924,-0.35952236793028397,0.05131484009041114,-0.22682411827641286,-0.27061661536746295,top
move,-0.13455022253536553,-0.3386697569236309,-0.29641568963795994,-0.19784780608668837,-0.16103443061577807,0.03624846067251923,top
circumstances,-0.13716359699789438,0.13645589060431995,-0.08515582682352277,0.27994683067575654,0.051700325949573155,-0.2265556854310413,top
knows,-0.1382079503292828,0.0607905721688235,-0.2799072978478595,0.1985647725027189,-0.14226253168436345,-0.3377525751399621,top
argues,-0.14017531700553598,-0.5480168561195373,-0.40488088991019366,-0.4055525223587912,-0.2649083398073763,0.14408452050080509,top
considering,-0.1402869649062074,0.0583075452338169,-0.28254955988504965,0.19665193265691888,-0.14231237105282854,-0.3386460931119545,top
differences,-0.14051908051003023,-0.09979674961957775,-0.16733501029833164,0.03534424911531011,-0.025983223275231143,-0.06787552537864502,top
views,-0.1405772875960619,0.024262191141148904,-0.2694296330186407,0.16359493842481682,-0.12879235348031812,-0.2873957412452944,top
refer,-0.14172557980420245,0.1252462179741528,-0.10062871857161856,0.27423423011492515,0.0401145124637969,-0.23584099743874307,top
matter,-0.1443166239451134,0.08662183690482711,-0.08286370062104668,0.22909733370451624,0.06173740727119115,-0.16500055069110237,top
think,-0.14776184069272869,0.018054853569672773,-0.2568636646715315,0.16669154690696444,-0.10868888702917742,-0.2717996332477308,top
understanding,-0.14999402627824948,-0.2498387715946342,-0.3629278821784449,-0.1065458648172102,-0.21221821166113933,-0.10590173222687443,top
anyone,-0.15088216372671925,-0.08656754307055593,-0.008740064599298264,0.06588838315261326,0.14338830362206698,0.07749180466044896,top
control,-0.1522607008734925,-0.2551060925285522,-0.2638120280042696,-0.1075894765494232,-0.11155005871310873,-0.004842340939484156,top
describe,-0.1522738032882765,-0.16588522463443361,-0.15626174491334727,-0.016472356511042043,-0.00562480235178935,0.019388094613284446,top
really,-0.1526791036170405,0.07904284623484369,-0.02327671406247737,0.22867250565806171,0.12935396760961362,-0.1014030376537308,top
degree,-0.15291142937218014,0.029402124435236474,-0.17395395651569223,0.18272705382980087,-0.021407567265810223,-0.20477163054256822,top
analogy,-0.15350942460278788,0.07875421698054993,-0.06002223910940311,0.24642115566571046,0.09420981235111679,-0.1512251384325056,top
identity,-0.15367441587691638,-0.4118216685627074,-0.2883497719639837,-0.25574836131483036,-0.1347628806466378,0.13149230244650187,top
understood,-0.15411728089433885,-0.22375528305136144,-0.3278630277991461,-0.07604956039209784,-0.17356113031265516,-0.10207538827682318,top
perspective,-0.15472068181083468,-0.3635187732517215,-0.295737826916116,-0.21305816544508846,-0.14099408361041785,0.0696837273037728,top
radical,-0.1548946999123124,-0.3764375450367619,-0.12619124731243092,-0.22377805970895784,0.028744456237862565,0.2521056625050767,top
difficulty,-0.15550417925748256,0.21444829363693663,0.17758858572373076,0.37407097426184965,0.3313177022892755,-0.04154997695693716,top
total,-0.15787350429168032,0.1162097089984701,-0.0279557469793372,0.2747746061355842,0.12977325073367937,-0.15213914967525333,top
implicit,-0.15894978549014402,-0.08386859187718779,-0.2446192570752391,0.0711416921254215,-0.08647641220833364,-0.15854743731536108,top
essentially,-0.1599147559736265,0.11025982739167747,-0.10472276376418284,0.2758851664308943,0.0550992136374854,-0.2208643091054111,top
discuss,-0.16019584021687755,-0.07093118576395728,-0.3616337309346883,0.08403393455455924,-0.20110784978775492,-0.2852144745235897,top
thereby,-0.16026680388563416,-0.15378469768270184,-0.32494556590705137,0.015603536900226542,-0.16507412512086864,-0.17573168581685938,top
else,-0.1605817250804722,-0.014503270787893653,-0.03668025661038388,0.14258930025115543,0.12287372524044411,-0.01766527697960087,top
allow,-0.16134239327827268,-0.18294464559867799,-0.3664261105542049,-0.018226458260156293,-0.2052864241433073,-0.18871779634532682,top
begin,-0.1618242596755295,-0.07529075458597982,0.026724537040526665,0.07322699935500379,0.1888647114843919,0.1062347174470688,top
happens,-0.16451678345732385,-0.10967503221585484,-0.24336623819444492,0.05530193185533961,-0.07914096306461064,-0.128648953086585,top
explanation,-0.1646020061948248,0.35906729094544776,-0.45793046180607927,0.5201356674311494,-0.29269458604564913,-0.8166989436059204,top
result,-0.166262367188228,0.01986630044422443,-0.3049839497586113,0.19183943956877955,-0.13844275858619728,-0.3273736441955535,top
using,-0.16667445696907254,-0.12744856887822692,-0.40367149567450905,0.04005164255488184,-0.23636648702849214,-0.2736926721065437,top
feature,-0.16840574400542682,-0.1122887727669626,-0.4003296706954099,0.05429232068478778,-0.23192387043527035,-0.2811911894802412,top
limits,-0.16980734989546686,-0.2582928920534263,-0.09313583854729647,-0.09002055853369777,0.0770586972284005,0.16922198366670302,top
relatively,-0.17100785431130397,-0.1827196405015001,-0.18468886467693954,-0.007417525363374322,-0.013457370388988872,0.002463144929119328,top
talk,-0.1716382969470952,-0.1569710135921752,-0.2519168378363887,0.007027173990271269,-0.08013048539829912,-0.0886623248461357,top
thinks,-0.1717489738285479,0.1840595097896006,-0.22496219837292378,0.3498329387132613,-0.05306936457948703,-0.40178101480154316,top
possibilities,-0.17305172202258087,-0.17863603633716701,-0.3311938069570004,-0.01850118847091137,-0.15839015611458304,-0.15144484565953062,top
assume,-0.17328809196583123,0.18468216544838206,-0.3452942186596123,0.36018878636492363,-0.17153664401018648,-0.5305430887599426,top
discussion,-0.17332372764680146,0.004301208142242408,-0.049722933507326206,0.18069671124088107,0.12360647581220874,-0.052137780130181985,top
human,-0.17429562207390445,-0.22245342141045488,0.043931253507954585,-0.04742361341697417,0.21927976505259472,0.26610901516863533,top
count,-0.17629505090052544,0.02376542628691796,-0.432388820292453,0.20077804543538286,-0.2558929393911372,-0.4577221842951431,top
provide,-0.1765888786305892,-0.22323071539595793,-0.45294989856851786,-0.04441044021669256,-0.27580544368185056,-0.23325350975705475,top
applied,-0.17772820550729182,0.16484690650201497,-0.12344415794801974,0.33873363936616,0.05346098481528,-0.28814996401756376,top
phenomenon,-0.17831080279202818,-0.1484082373193133,-0.3443390046486907,0.034294110542977194,-0.16433489714479832,-0.1973079661142385,top
natural,-0.18036208762734066,0.10215802038378168,-0.22586342406120455,0.28008386014019,-0.04559339328248016,-0.3229352217069161,top
underlying,-0.1815245690704429,-0.11548879651036369,-0.42394983080309817,0.060461050979866614,-0.2437637650934256,-0.3055088700752972,top
need,-0.18225386088398884,-0.08498961792457758,-0.30770520182423217,0.09488080692242412,-0.12551898660669616,-0.2195904841971118,top
simple,-0.18229785518355893,0.17672043167603152,-0.0894222688686679,0.35725686713606636,0.09363040008199702,-0.2617701354644113,top
call,-0.1833648968833771,-0.11589298938797518,-0.2052986131474383,0.06208034374123073,-0.022107652279123736,-0.0831466239409026,top
specific,-0.1838365826428922,-0.22795545641340428,-0.30667671958113035,-0.04225677832403347,-0.12261811105742618,-0.07601021942813238,top
future,-0.18468927231854088,-0.28462699884279224,-0.16092058056192338,-0.10205356567066469,0.023877944445992817,0.12801376971463962,top
anything,-0.18571906493096932,0.01050879210310947,-0.0756924856813904,0.19372750910826347,0.10965316910426541,-0.07822938815677645,top
qualities,-0.18612113861338755,0.10973492480808404,0.18302320351796528,0.2853544157354614,0.36998413754926135,0.06736630717122827,top
ways,-0.18617454892645632,-0.3839141976683667,-0.35440803114796726,-0.19967121280887626,-0.16926289536479255,0.03232051250781805,top
social,-0.18678768459820014,-0.3344378620395322,0.06237493058103422,-0.15076069412180956,0.24891732484619447,0.3987457071462885,top
explicitly,-0.18688900892519575,-0.27470394698982925,-0.33586310681469267,-0.08506209553605107,-0.14811770334978794,-0.0621966658671591,top
features,-0.18694872066591145,-0.11283642472745375,-0.4484214899535063,0.07029476386535449,-0.26213423343140263,-0.3286587410843518,top
field,-0.18718285692050596,-0.28947537130204226,-0.09940926196119838,-0.09468575555048371,0.08828633677145895,0.1791029161816086,top
type,-0.18734729852394247,0.18289901724161242,-0.08171813907734236,0.36888680793146134,0.10611464672078463,-0.26473249516564984,top
agree,-0.18751394796587545,0.21564743168946782,-0.16060915056951192,0.3941115980440343,0.027637603181304305,-0.36315686609312214,top
events,-0.1881811797615218,-0.04983801650680709,-0.09769346040404908,0.14299506253791192,0.09078460092589449,-0.05196628649720967,top
simply,-0.18895038436806597,-0.11702167117638382,-0.2273625120573524,0.0728999234942122,-0.038454467134334785,-0.10712018845339635,top
conclusions,-0.18912635034410175,0.38650602240177656,0.01863954331046075,0.5762135353464456,0.2078914161386197,-0.3511101365115519,top
model,-0.19034391450229152,-0.3247514348899533,-0.6705897191166528,-0.13669937014112815,-0.4794976753675651,-0.3460235854620006,top
choice,-0.19112265702377895,0.009988031542665456,-0.29562494202651507,0.1959217753169808,-0.10415230815754073,-0.3012150545150908,top
needs,-0.19130691655398693,-0.11821846014527383,-0.24358106846529698,0.07093425801170267,-0.05280986907026765,-0.11546038293068452,top
appropriate,-0.19138382469273493,-0.08701717993997281,-0.2601037742134986,0.10226877596497734,-0.0680894748208353,-0.1725303500983802,top
whatever,-0.19142030842368046,0.11322378008779033,-0.02995063150845037,0.30873403665127,0.1613699532966741,-0.14484188967486322,top
higher,-0.19269143670095923,-0.10876851539524542,-0.14631691325072904,0.08582933262225738,0.04465446262941244,-0.03316795693949124,top
statement,-0.19414475378813753,0.4300160639594245,0.2574614319510895,0.6329625481359943,0.45122203789334503,-0.17874762232742564,top
