word,num_docs,num_docs_rank
pheromone,10,46221
reaganism,10,46221
lubricate,10,46221
handyman,10,46221
shelled,10,46221
transnationalization,10,46221
intercessions,10,46221
anointment,10,46221
emitters,10,46221
bipedalism,10,46221
agitatedly,10,46221
hummer,10,46221
defendable,10,46221
shipbuilder,10,46221
quartile,10,46221
prissy,10,46221
delegitimizing,10,46221
sheepskin,10,46221
tortoiseshell,10,46221
dolts,10,46221
grilled,10,46221
ringlet,10,46221
anatolian,10,46221
reapportionment,10,46221
codpiece,10,46221
blubbering,10,46221
actuators,10,46221
wraiths,10,46221
paraplegia,10,46221
airtime,10,46221
hypochondriacs,10,46221
leashes,10,46221
precedential,10,46221
teacherly,10,46221
refrigerated,10,46221
dichotomously,10,46221
malarial,10,46221
potluck,10,46221
covariate,10,46221
chroma,10,46221
hoarders,10,46221
shag,10,46221
backbreaking,10,46221
proms,10,46221
woodenly,10,46221
backfiring,10,46221
culex,10,46221
capsizing,10,46221
microtubules,10,46221
wrecker,10,46221
webpages,10,46221
scowls,10,46221
henna,10,46221
initialize,10,46221
sprained,10,46221
mosquitos,10,46221
intercommunity,10,46221
bowlers,10,46221
cockatoo,10,46221
nurturers,10,46221
embryologist,10,46221
goodbyes,10,46221
unbothered,10,46221
provender,10,46221
disenfranchise,10,46221
outfield,10,46221
crematorium,10,46221
grottos,10,46221
helices,10,46221
zookeepers,10,46221
righthanded,10,46221
pixies,10,46221
jerkin,10,46221
idiocies,10,46221
gristle,10,46221
offside,10,46221
pratfall,10,46221
krypton,10,46221
hooky,10,46221
announcers,10,46221
seafloor,10,46221
haunch,10,46221
antlered,10,46221
daredevil,10,46221
blogosphere,10,46221
beady,10,46221
deporting,10,46221
kiwi,10,46221
basked,10,46221
spoofing,10,46221
foremothers,10,46221
muchneeded,10,46221
handbill,10,46221
bivouac,10,46221
privateering,10,46221
diggings,10,46221
forcings,10,46221
repeater,10,46221
microseconds,10,46221
bebop,10,46221
midterm,10,46221
transportability,10,46221
pleats,10,46221
elbowing,10,46221
unipolar,10,46221
sicilians,10,46221
overextending,10,46221
cavort,10,46221
hysterectomy,10,46221
dawdle,10,46221
fortyfive,10,46221
ruminants,10,46221
nosing,10,46221
nonstationary,10,46221
millennialism,10,46221
mastication,10,46221
thawed,10,46221
fumed,10,46221
notifies,10,46221
spenders,10,46221
zonal,10,46221
hoodoo,10,46221
gaffes,10,46221
bogeys,10,46221
workbench,10,46221
fiefdom,10,46221
keystroke,10,46221
pulsars,10,46221
mutualism,10,46221
overfull,10,46221
excavator,10,46221
inkpot,10,46221
extrafamilial,10,46221
hankered,10,46221
hipsters,10,46221
fizz,10,46221
caped,10,46221
curlew,10,46221
radish,10,46221
coopt,10,46221
bloodier,10,46221
tureen,10,46221
postsocialist,10,46221
extrajudicial,10,46221
sociopaths,10,46221
cahoots,10,46221
guilts,10,46221
upturn,10,46221
heaters,10,46221
oiling,10,46221
streamlines,10,46221
virga,10,46221
rapporteur,10,46221
insulator,10,46221
unsalable,10,46221
dragonflies,10,46221
buttermilk,10,46221
fuhrer,10,46221
dogging,10,46221
peeks,10,46221
slob,10,46221
unhealed,10,46221
coolest,10,46221
miniaturizing,10,46221
cheekbones,10,46221
temblor,10,46221
everytime,10,46221
mixers,10,46221
layover,10,46221
fanged,10,46221
rhino,10,46221
pussycat,9,46998
christmases,9,46998
wheezing,9,46998
tulle,9,46998
concilium,9,46998
handstand,9,46998
retouch,9,46998
foreclosures,9,46998
lidless,9,46998
monsoons,9,46998
foundries,9,46998
entorhinal,9,46998
pelicans,9,46998
gobbling,9,46998
vacating,9,46998
cirrhosis,9,46998
lapdog,9,46998
repurpose,9,46998
offish,9,46998
reignite,9,46998
plodded,9,46998
undergrad,9,46998
unseal,9,46998
hosannas,9,46998
ethylene,9,46998
incubators,9,46998
akkadian,9,46998
hullo,9,46998
garrisoned,9,46998
insets,9,46998
catafalque,9,46998
specs,9,46998
fretwork,9,46998
nabob,9,46998
axles,9,46998
sassafras,9,46998
entomb,9,46998
glimmered,9,46998
ethnomusicology,9,46998
muscularity,9,46998
joinery,9,46998
transom,9,46998
unguent,9,46998
saltiness,9,46998
tinkled,9,46998
subspecialties,9,46998
convoys,9,46998
misreporting,9,46998
newscasts,9,46998
luge,9,46998
flogs,9,46998
mascara,9,46998
inundates,9,46998
statuettes,9,46998
lapdogs,9,46998
chrysanthemum,9,46998
marketeer,9,46998
reengagement,9,46998
cubed,9,46998
penthouse,9,46998
silhouetting,9,46998
bloodhounds,9,46998
flavoring,9,46998
skunky,9,46998
wordsmith,9,46998
agonist,9,46998
reflexology,9,46998
heterotopia,9,46998
sating,9,46998
birdcage,9,46998
quietest,9,46998
peccadilloes,9,46998
teleport,9,46998
letterhead,9,46998
golfers,9,46998
fosterage,9,46998
anasazi,9,46998
underclothes,9,46998
campfires,9,46998
homophobes,9,46998
pureness,9,46998
crossbreeding,9,46998
spokespeople,9,46998
islets,9,46998
conveyors,9,46998
oversexed,9,46998
chinaware,9,46998
breathy,9,46998
buoyantly,9,46998
flashlights,9,46998
necropolis,9,46998
slider,9,46998
goatish,9,46998
suavely,9,46998
emulsions,9,46998
tobaccos,9,46998
pergola,9,46998
powdery,9,46998
sandbox,9,46998
motorbike,9,46998
rouged,9,46998
cringed,9,46998
mentored,9,46998
wearier,9,46998
molars,9,46998
holdup,9,46998
hooligan,9,46998
intravenous,9,46998
typecasting,9,46998
codon,9,46998
retrofitted,9,46998
roistering,9,46998
postmen,9,46998
assistantship,9,46998
backstairs,9,46998
herbarium,9,46998
haitians,9,46998
activator,9,46998
gabled,9,46998
wassail,9,46998
regatta,9,46998
pawnshop,9,46998
gigs,9,46998
escalators,9,46998
leakages,9,46998
flippers,9,46998
marigolds,9,46998
synchro,9,46998
unlighted,9,46998
cockerel,9,46998
tremulously,9,46998
egomania,9,46998
cayenne,9,46998
fieldworker,9,46998
expiratory,9,46998
olio,9,46998
darned,9,46998
doughnuts,9,46998
gizzard,9,46998
ablution,9,46998
hooted,9,46998
splices,9,46998
ancho,9,46998
signboard,9,46998
sanctimony,9,46998
baize,9,46998
peignoir,9,46998
latvian,9,46998
poof,9,46998
juke,9,46998
leaching,9,46998
stressors,9,46998
intercorrelated,9,46998
irregulars,9,46998
chummy,9,46998
ditz,9,46998
visors,9,46998
counterpane,9,46998
catalonian,9,46998
portage,9,46998
parquet,9,46998
influxes,9,46998
anthracite,9,46998
hussar,9,46998
romps,9,46998
bountifully,9,46998
interiorly,9,46998
blanching,9,46998
gaga,9,46998
theatergoing,9,46998
umbrian,9,46998
concessional,9,46998
chignon,9,46998
cardiology,9,46998
prowled,9,46998
sweepings,9,46998
rejectionists,9,46998
loafers,9,46998
underpants,9,46998
coloreds,9,46998
latrines,9,46998
debutante,9,46998
mobster,9,46998
refit,9,46998
orotund,9,46998
genteelly,9,46998
garages,9,46998
entrapments,9,46998
pneumatological,9,46998
cryptographer,9,46998
conch,9,46998
millennialist,9,46998
houseboy,9,46998
gravelly,9,46998
crinoline,9,46998
unforgiven,9,46998
purdah,9,46998
frailest,9,46998
wintering,9,46998
spume,9,46998
fauvism,9,46998
alders,9,46998
corralling,9,46998
tunable,9,46998
flummoxed,9,46998
snagging,9,46998
deliverers,9,46998
boyishness,9,46998
inactivation,9,46998
dromedary,9,46998
headpieces,9,46998
satins,9,46998
scabby,9,46998
sconces,9,46998
volar,9,46998
posthaste,9,46998
bellman,9,46998
pickaxes,9,46998
telegrapher,9,46998
marauder,9,46998
outworks,9,46998
hornless,9,46998
mods,9,46998
crossbones,9,46998
viceregal,9,46998
radiological,9,46998
sneeringly,9,46998
insanities,9,46998
embryogenesis,9,46998
goshawk,9,46998
jell,9,46998
annulus,9,46998
belladonna,9,46998
quilted,9,46998
bloodcurdling,9,46998
univariate,9,46998
sentients,9,46998
mimeograph,9,46998
protractor,9,46998
veldt,9,46998
compressive,9,46998
stiffest,9,46998
capacitor,9,46998
tinier,9,46998
theophanies,9,46998
reunify,9,46998
dyscalculia,9,46998
gynaecological,9,46998
besmirch,9,46998
burro,9,46998
humped,9,46998
gaucho,9,46998
interlibrary,9,46998
undergarments,9,46998
trappers,9,46998
retrofitting,9,46998
soups,9,46998
circumferential,9,46998
shoppe,9,46998
haggled,9,46998
lamppost,9,46998
gestate,9,46998
rupees,9,46998
untraveled,9,46998
teeing,9,46998
enamels,9,46998
burrs,9,46998
phage,9,46998
arabists,9,46998
repurchase,9,46998
virology,9,46998
bouncy,9,46998
biomorphic,9,46998
portcullis,9,46998
riparian,9,46998
snooze,9,46998
floodlights,9,46998
indigenization,9,46998
dogwood,9,46998
pickaxe,9,46998
taylorism,9,46998
metalwork,9,46998
sluts,9,46998
summerhouse,9,46998
durum,9,46998
plowshare,9,46998
roosting,9,46998
eyeglass,9,46998
slobbering,9,46998
greenhouses,9,46998
fusses,9,46998
accommodative,9,46998
proficiencies,9,46998
decoupage,9,46998
incisors,9,46998
tantric,9,46998
gavel,9,46998
mages,9,46998
coon,9,46998
patristics,9,46998
whiffs,9,46998
flatlanders,9,46998
subpoena,9,46998
polychrome,9,46998
fillets,9,46998
flak,9,46998
exoticizing,9,46998
budged,9,46998
darks,9,46998
muscled,9,46998
trailers,9,46998
sequins,9,46998
fossa,9,46998
belted,9,46998
unpaved,9,46998
bugler,9,46998
watchtowers,9,46998
newsboys,9,46998
monoliths,9,46998
panicking,9,46998
bairn,9,46998
distractingly,9,46998
batt,9,46998
gangrenous,9,46998
troglodyte,9,46998
blandest,9,46998
rummages,9,46998
hansom,9,46998
sleepily,9,46998
bowstring,9,46998
broadcasted,9,46998
seashells,9,46998
ranches,9,46998
sagged,9,46998
craftspeople,9,46998
bifold,9,46998
swilling,9,46998
foamed,9,46998
antiapartheid,9,46998
scrawling,9,46998
scallops,9,46998
stockinged,9,46998
carpeted,9,46998
medleys,9,46998
bombshell,9,46998
worksheets,9,46998
linoleum,9,46998
testis,9,46998
earwigs,9,46998
forded,9,46998
incise,9,46998
gondolas,9,46998
phonics,9,46998
traumatization,9,46998
oarsmen,9,46998
extravaganzas,9,46998
honoree,9,46998
unlamented,9,46998
angelically,9,46998
scampers,9,46998
tarring,9,46998
cesium,9,46998
antiaircraft,9,46998
landholder,9,46998
trepidations,9,46998
zoomed,9,46998
stratigraphic,9,46998
erasable,9,46998
elasticities,9,46998
confessionally,9,46998
branes,9,46998
personalizes,9,46998
vanes,9,46998
postured,9,46998
ecclesial,9,46998
recouping,9,46998
asynchrony,9,46998
atonality,9,46998
butyric,9,46998
overstocked,9,46998
flowerpot,9,46998
flatlands,9,46998
incarcerates,9,46998
unflappable,9,46998
cameramen,9,46998
leftism,9,46998
tailing,9,46998
ecclesiological,9,46998
untuned,9,46998
spars,9,46998
nosey,9,46998
cartouches,9,46998
stewing,9,46998
rooming,9,46998
esplanade,9,46998
sulks,9,46998
coronations,9,46998
postcommunist,9,46998
tweedy,9,46998
tinctures,9,46998
centipedes,9,46998
hollers,9,46998
brooches,9,46998
rhapsodize,9,46998
yod,9,46998
festered,9,46998
clangor,9,46998
pointblank,9,46998
lookalikes,9,46998
loincloth,9,46998
geysers,9,46998
beetling,9,46998
cockeyed,9,46998
candelabrum,9,46998
trouncing,9,46998
regally,9,46998
partials,9,46998
morphologic,9,46998
umpteenth,9,46998
oversensitive,9,46998
moccasins,9,46998
riverboat,9,46998
purrs,9,46998
sashes,9,46998
hogsheads,9,46998
liquefy,9,46998
tuber,9,46998
faucets,9,46998
swivels,9,46998
charmless,9,46998
replanting,9,46998
repaint,9,46998
pontiffs,9,46998
matriculate,9,46998
recyclable,9,46998
prayerbook,9,46998
bidimensional,9,46998
phonies,9,46998
phenomenons,9,46998
unmodulated,9,46998
quarrying,9,46998
insurgencies,9,46998
musingly,9,46998
stringy,9,46998
oarsman,9,46998
regurgitated,9,46998
fornicator,9,46998
parings,9,46998
impaling,9,46998
satrap,9,46998
pock,9,46998
lowlanders,9,46998
barebones,9,46998
waxy,9,46998
girder,9,46998
ineligibility,9,46998
bookmark,9,46998
unexploded,9,46998
tiff,9,46998
furrowing,9,46998
lifers,9,46998
dashboard,9,46998
monetization,9,46998
nonparticipants,9,46998
omelettes,9,46998
multitrack,9,46998
chiseling,9,46998
lithuanians,9,46998
acclimatized,9,46998
radiologist,9,46998
hairstyles,9,46998
superfluidity,9,46998
mallets,9,46998
boomerangs,9,46998
gawky,9,46998
centrists,9,46998
failsafe,9,46998
churchgoers,9,46998
multireligious,9,46998
peacekeeping,9,46998
employability,9,46998
lockouts,9,46998
flopped,9,46998
thunderclaps,9,46998
rubato,9,46998
handball,9,46998
showroom,9,46998
decentralize,9,46998
vaporization,9,46998
sloppier,9,46998
busses,9,46998
macromolecular,9,46998
preservatives,9,46998
catlike,9,46998
lookalike,9,46998
hundredths,9,46998
scentless,9,46998
congolese,9,46998
globule,9,46998
dialed,9,46998
lifters,9,46998
tranches,9,46998
variate,9,46998
indecisively,9,46998
phenylalanine,9,46998
provenances,9,46998
arbitrates,9,46998
quartermaster,9,46998
spore,9,46998
stalwarts,9,46998
invoices,9,46998
dirtier,9,46998
sturdiest,9,46998
angstrom,9,46998
murmurous,9,46998
unchallenging,9,46998
homesteaders,9,46998
unsustainability,9,46998
troika,9,46998
neediest,9,46998
deliverable,9,46998
firebreak,9,46998
suckles,9,46998
antinuclear,9,46998
rubbings,9,46998
thymine,9,46998
welts,9,46998
nock,9,46998
draftsmen,9,46998
expansionary,9,46998
emus,9,46998
neoliberals,9,46998
prebiotic,9,46998
biologies,9,46998
storefront,9,46998
dribbles,9,46998
ethnics,9,46998
customize,9,46998
uppity,9,46998
corduroy,9,46998
articular,9,46998
subsidization,9,46998
protectorates,9,46998
cardigan,9,46998
synchrotron,9,46998
internships,9,46998
beatniks,9,46998
infernos,9,46998
bustled,9,46998
antipoverty,9,46998
achievers,9,46998
postliberal,9,46998
overcharge,9,46998
baryons,9,46998
sociomoral,9,46998
demoralizes,9,46998
hickory,9,46998
glutinous,9,46998
workmates,9,46998
misallocation,9,46998
parachutist,9,46998
beanstalk,9,46998
cloakroom,9,46998
masquerader,9,46998
luckiest,9,46998
cantilever,9,46998
lobotomies,9,46998
dimwitted,9,46998
sandbag,9,46998
sequoia,9,46998
gamboling,9,46998
depots,9,46998
extortions,9,46998
orphanages,9,46998
lifethreatening,9,46998
unplugging,9,46998
melodiously,9,46998
yanked,9,46998
gowned,9,46998
industrialize,9,46998
converters,9,46998
plastering,9,46998
linchpins,9,46998
bergs,9,46998
penetrator,9,46998
landforms,9,46998
roughs,9,46998
gumption,9,46998
hokum,9,46998
misbehaves,9,46998
vibrio,9,46998
grownup,9,46998
hallucinogen,9,46998
nonmonetary,9,46998
stomachache,9,46998
exchanger,9,46998
piecework,9,46998
importers,9,46998
boastfully,9,46998
caging,9,46998
slasher,9,46998
pushback,9,46998
teetotaler,9,46998
retrenching,9,46998
attar,9,46998
suppressor,9,46998
chucked,9,46998
ophthalmology,9,46998
torte,9,46998
ornery,9,46998
calipers,9,46998
exporters,9,46998
kilos,9,46998
playlist,9,46998
humoring,9,46998
rink,9,46998
newspapermen,9,46998
refunded,9,46998
manures,9,46998
neti,9,46998
adopters,9,46998
squalling,9,46998
scorers,9,46998
screener,9,46998
irredentist,9,46998
chaises,9,46998
grower,9,46998
townhouse,9,46998
confiscates,9,46998
nonresponse,9,46998
squinted,9,46998
goalie,9,46998
semipermeable,9,46998
crustacean,9,46998
sweetener,9,46998
psychoanalyzing,9,46998
towing,9,46998
metallurgical,9,46998
confectioner,9,46998
deactivation,9,46998
flagpoles,9,46998
inseminated,9,46998
dah,9,46998
blander,9,46998
propositioned,9,46998
sinhalese,9,46998
backroom,9,46998
chums,9,46998
musts,9,46998
worming,9,46998
jitters,9,46998
underwriters,9,46998
koinonia,9,46998
repeals,9,46998
smudging,9,46998
hoeing,9,46998
freights,9,46998
crisper,9,46998
bicyclist,9,46998
unseating,9,46998
overinflated,9,46998
deceivingly,9,46998
overprotective,9,46998
brisker,9,46998
maquis,9,46998
grandmasters,9,46998
deciders,9,46998
snort,9,46998
recharging,9,46998
hostiles,9,46998
parfaits,9,46998
counterintelligence,9,46998
toughened,9,46998
tungsten,9,46998
retractable,9,46998
manhandled,9,46998
harmonica,9,46998
clarinets,9,46998
kilt,9,46998
nonspeech,9,46998
misspeak,9,46998
abstainer,9,46998
eightfold,9,46998
gullies,9,46998
stealer,9,46998
reeked,9,46998
sanding,9,46998
recharged,9,46998
stapled,9,46998
synergism,9,46998
intrauterine,9,46998
pipelines,9,46998
questioningly,9,46998
spatters,9,46998
dishabille,9,46998
congruently,9,46998
gandy,9,46998
countertop,9,46998
snips,9,46998
deployable,9,46998
subthemes,9,46998
mycenaean,9,46998
chorea,9,46998
womanizer,9,46998
ultraconservative,9,46998
gangsterism,9,46998
capitulations,9,46998
ingloriously,9,46998
remarrying,9,46998
condoms,9,46998
hibernate,9,46998
gadflies,9,46998
grammy,9,46998
suburbanites,9,46998
coyotes,9,46998
cyclotrons,9,46998
desensitize,9,46998
sheik,9,46998
kidnappings,9,46998
possessively,9,46998
messily,9,46998
meowing,9,46998
undershirt,9,46998
litigating,9,46998
stratospheric,9,46998
overlying,9,46998
seagulls,9,46998
pasturing,9,46998
basilar,9,46998
systemwide,9,46998
incan,9,46998
hitlerian,9,46998
californians,9,46998
nitpicking,9,46998
grimmest,9,46998
cyan,9,46998
fulltime,9,46998
hypertrophic,9,46998
pouches,9,46998
modulators,9,46998
platoons,9,46998
sudanese,9,46998
barrages,9,46998
retrievers,9,46998
chutzpah,9,46998
multigenerational,9,46998
histograms,9,46998
whoops,9,46998
pocketknife,9,46998
spigot,9,46998
bionic,9,46998
tastemakers,9,46998
commodes,9,46998
secretively,9,46998
polygamists,9,46998
spendthrifts,9,46998
woodpile,9,46998
kaleidoscopes,9,46998
misdiagnose,9,46998
articulator,9,46998
tornados,9,46998
sizzling,9,46998
nerds,9,46998
galoshes,9,46998
sorghum,9,46998
computerization,9,46998
racketeer,9,46998
troublemaking,9,46998
intercollegiate,9,46998
legalities,9,46998
forecourt,9,46998
sanctimoniously,9,46998
decriminalization,9,46998
streetwalker,9,46998
flotation,9,46998
waitresses,9,46998
pickups,9,46998
lonelier,9,46998
banally,9,46998
regionalization,9,46998
lamina,9,46998
bronchitis,9,46998
glossiness,9,46998
eyeballing,9,46998
cockfighting,9,46998
acculturating,9,46998
shintoism,9,46998
curtsy,9,46998
singeing,9,46998
geomagnetic,9,46998
decennial,9,46998
farmhand,9,46998
lorries,9,46998
piddling,9,46998
tutu,9,46998
stadiums,9,46998
vegetated,9,46998
birdwatchers,9,46998
whined,9,46998
noncriminal,9,46998
helpings,9,46998
bonobo,9,46998
milliners,9,46998
feely,9,46998
neoplastic,9,46998
pectoral,9,46998
arrhythmia,9,46998
cams,9,46998
reallocating,9,46998
atherosclerosis,9,46998
whiskered,9,46998
partygoers,9,46998
defrocked,9,46998
posttest,9,46998
proselytizer,9,46998
circumnavigating,9,46998
rumpus,9,46998
unimaginatively,9,46998
anesthesiologists,9,46998
freehand,9,46998
fogged,9,46998
evergrowing,9,46998
esoterica,9,46998
pixelated,9,46998
ungulates,9,46998
cognac,9,46998
drooling,9,46998
fuzz,9,46998
squiggly,9,46998
clonal,9,46998
homed,9,46998
assaultive,9,46998
whiplash,9,46998
upping,9,46998
nibbled,9,46998
housemates,9,46998
perspire,9,46998
stouter,9,46998
swashbuckler,9,46998
mesozoic,9,46998
haggis,9,46998
tetrapods,9,46998
ductless,9,46998
